"","STATE","EVENT_ID","MONTH_NAME","EVENT_TYPE","FATALITIES_COUNT","avgAGE","Total_POP_.2010","perFATALITIESpop"
"343","ARKANSAS",5392095,"April","Lightning",1,17,2915918,3.42945171983574e-05
"344","ARKANSAS",541429,"October","Lightning",1,33,2915918,3.42945171983574e-05
"345","ARKANSAS",5438621,"January","Flood",1,87,2915918,3.42945171983574e-05
"346","ARKANSAS",5293800,"May","Flood",1,25,2915918,3.42945171983574e-05
"347","ARKANSAS",504758,"April","Tornado",3,27.3333333333333,2915918,0.000102883551595072
"348","ARKANSAS",5259925,"July","Heat",1,55,2915918,3.42945171983574e-05
"349","ARKANSAS",482651,"January","Winter Storm",1,80,2915918,3.42945171983574e-05
"350","ARKANSAS",81054,"February","Tornado",2,41.5,2915918,6.85890343967148e-05
"351","ARKANSAS",317433,"May","Flood",4,15,2915918,0.00013717806879343
"352","ARKANSAS",81031,"February","Tornado",2,76,2915918,6.85890343967148e-05
"353","ARKANSAS",364127,"March","Flood",1,46,2915918,3.42945171983574e-05
"354","ARKANSAS",567998,"March","Flood",1,56,2915918,3.42945171983574e-05
"355","ARKANSAS",239549,"August","Heat",1,66,2915918,3.42945171983574e-05
"356","ARKANSAS",258853,"August","Heat",1,1,2915918,3.42945171983574e-05
"357","ARKANSAS",5484328,"November","Tornado",1,33,2915918,3.42945171983574e-05
"358","ARKANSAS",5534951,"September","Flood",1,55,2915918,3.42945171983574e-05
"359","ARKANSAS",5534952,"September","Flood",1,16,2915918,3.42945171983574e-05
"360","ARKANSAS",482647,"January","Winter Storm",1,45,2915918,3.42945171983574e-05
"361","ARKANSAS",92397,"May","Tornado",1,43,2915918,3.42945171983574e-05
"362","ARKANSAS",402886,"August","Heat",1,2,2915918,3.42945171983574e-05
"363","ARKANSAS",211038,"March","Tornado",1,79,2915918,3.42945171983574e-05
"364","ARKANSAS",212587,"March","Wind",1,19,2915918,3.42945171983574e-05
"365","ARKANSAS",296429,"April","Flood",2,73.5,2915918,6.85890343967148e-05
"366","ARKANSAS",5273824,"November","Tornado",1,42,2915918,3.42945171983574e-05
"367","ARKANSAS",524503,"June","Wind",1,74,2915918,3.42945171983574e-05
"368","ARKANSAS",130580,"October","Flood",1,74,2915918,3.42945171983574e-05
"369","ARKANSAS",95852,"June","Lightning",1,48,2915918,3.42945171983574e-05
"370","ARKANSAS",296431,"April","Flood",1,38,2915918,3.42945171983574e-05
"371","ARKANSAS",5272442,"November","Tornado",3,78,2915918,0.000102883551595072
"372","ARKANSAS",40239,"August","Heat",3,51,2915918,0.000102883551595072
"373","ARKANSAS",611646,"December","Wind",1,18,2915918,3.42945171983574e-05
"374","ARKANSAS",289612,"April","Tornado",2,59,2915918,6.85890343967148e-05
"375","ARKANSAS",444340,"May","Tornado",1,33,2915918,3.42945171983574e-05
"376","ARKANSAS",318940,"May","Flood",1,65,2915918,3.42945171983574e-05
"377","ARKANSAS",91895,"April","Flood",2,57,2915918,6.85890343967148e-05
"378","ARKANSAS",5155029,"August","Wind",1,33,2915918,3.42945171983574e-05
"379","ARKANSAS",309040,"May","Flood",1,55,2915918,3.42945171983574e-05
"380","ARKANSAS",81045,"February","Tornado",1,50,2915918,3.42945171983574e-05
"381","ARKANSAS",478583,"November","Winter Storm",1,68,2915918,3.42945171983574e-05
"382","ARKANSAS",102056,"May","Wind",1,15,2915918,3.42945171983574e-05
"383","ARKANSAS",5153697,"July","Heat",1,72,2915918,3.42945171983574e-05
"384","ARKANSAS",592581,"July","Heat",1,2,2915918,3.42945171983574e-05
"385","ARKANSAS",224976,"June","Flood",20,30.95,2915918,0.000685890343967149
"386","ARKANSAS",219252,"April","Tornado",1,67,2915918,3.42945171983574e-05
"387","ARKANSAS",151487,"January","Dust Storm",1,45,2915918,3.42945171983574e-05
"388","ARKANSAS",74499,"January","Wind",1,35,2915918,3.42945171983574e-05
"389","ARKANSAS",300656,"April","Wind",1,48,2915918,3.42945171983574e-05
"390","ARKANSAS",5494673,"March","Lightning",1,83,2915918,3.42945171983574e-05
"391","ARKANSAS",389907,"August","Heat",1,1,2915918,3.42945171983574e-05
"392","ARKANSAS",200606,"October","Heat",1,22,2915918,3.42945171983574e-05
"393","ARKANSAS",487080,"February","Winter Storm",1,4,2915918,3.42945171983574e-05
"394","ARKANSAS",5311596,"July","Heat",1,83,2915918,3.42945171983574e-05
"395","ARKANSAS",5326009,"December","Winter Storm",1,48,2915918,3.42945171983574e-05
"396","ARKANSAS",313004,"May","Tornado",1,42,2915918,3.42945171983574e-05
"397","ARKANSAS",394637,"June","Heat",1,39,2915918,3.42945171983574e-05
"398","ARKANSAS",592580,"July","Heat",1,73,2915918,3.42945171983574e-05
"399","ARKANSAS",87421,"March","Flood",1,48,2915918,3.42945171983574e-05
"400","ARKANSAS",566748,"May","Tornado",2,28.5,2915918,6.85890343967148e-05
"401","ARKANSAS",290951,"April","Wind",1,6,2915918,3.42945171983574e-05
"402","ARKANSAS",290952,"April","Wind",1,56,2915918,3.42945171983574e-05
"403","ARKANSAS",241811,"August","Heat",1,16,2915918,3.42945171983574e-05
"404","ARKANSAS",5233457,"February","Tornado",1,2,2915918,3.42945171983574e-05
"405","ARKANSAS",583585,"May","Flood",1,19,2915918,3.42945171983574e-05
"406","ARKANSAS",92157,"May","Tornado",3,35,2915918,0.000102883551595072
"407","ARKANSAS",65417,"January","Tornado",1,61,2915918,3.42945171983574e-05
"408","ARKANSAS",296420,"April","Flood",2,53,2915918,6.85890343967148e-05
"409","ARKANSAS",197838,"October","Flood",1,38,2915918,3.42945171983574e-05
"410","ARKANSAS",5163066,"July","Wind",1,74,2915918,3.42945171983574e-05
"411","ARKANSAS",482663,"January","Winter Storm",1,58,2915918,3.42945171983574e-05
"412","ARKANSAS",308462,"May","Tornado",1,31,2915918,3.42945171983574e-05
"413","ARKANSAS",298271,"April","Wind",1,64,2915918,3.42945171983574e-05
"414","ARKANSAS",291601,"March","Flood",1,77,2915918,3.42945171983574e-05
"415","ARKANSAS",318999,"May","Flood",1,30,2915918,3.42945171983574e-05
"416","ARKANSAS",148731,"January","Winter Storm",1,63,2915918,3.42945171983574e-05
"417","ARKANSAS",504760,"April","Tornado",12,40.5833333333333,2915918,0.000411534206380289
"418","ARKANSAS",539073,"October","Wind",1,28,2915918,3.42945171983574e-05
"419","ARKANSAS",487075,"February","Winter Storm",1,36,2915918,3.42945171983574e-05
"420","ARKANSAS",364075,"March","Flood",1,4,2915918,3.42945171983574e-05
"421","ARKANSAS",524498,"June","Wind",1,81,2915918,3.42945171983574e-05
"422","ARKANSAS",63641,"December","Lightning",2,71.5,2915918,6.85890343967148e-05
"423","ARKANSAS",308498,"May","Flood",1,21,2915918,3.42945171983574e-05
"424","ARKANSAS",308464,"May","Tornado",1,65,2915918,3.42945171983574e-05
"425","ARKANSAS",388239,"August","Lightning",1,85,2915918,3.42945171983574e-05
"426","ARKANSAS",550098,"January","Wind",1,65,2915918,3.42945171983574e-05
"427","ARKANSAS",340025,"October","Wind",1,44,2915918,3.42945171983574e-05
"428","ARKANSAS",445901,"May","Flood",5,48,2915918,0.000171472585991787
"429","ARKANSAS",5482100,"January","Tornado",2,83,2915918,6.85890343967148e-05
"430","ARKANSAS",148727,"January","Winter Storm",1,84,2915918,3.42945171983574e-05
"431","ARKANSAS",74488,"January","Wind",1,32,2915918,3.42945171983574e-05
"432","ARKANSAS",246491,"June","Heat",1,32,2915918,3.42945171983574e-05
"433","ARKANSAS",5131449,"January","Winter Storm",1,37,2915918,3.42945171983574e-05
"434","ARKANSAS",80997,"February","Tornado",4,42.5,2915918,0.00013717806879343
"435","ARKANSAS",492760,"March","Winter Storm",1,46,2915918,3.42945171983574e-05
"436","ARKANSAS",341872,"July","Heat",1,30,2915918,3.42945171983574e-05
"437","ARKANSAS",15779,"February","Winter Storm",1,69,2915918,3.42945171983574e-05
"438","ARKANSAS",419040,"December","Winter Storm",1,60,2915918,3.42945171983574e-05
"439","ARKANSAS",128171,"July","Heat",1,0,2915918,3.42945171983574e-05
"440","ARKANSAS",319029,"May","Flood",1,57,2915918,3.42945171983574e-05
"441","ARKANSAS",445954,"May","Flood",1,18,2915918,3.42945171983574e-05
"442","ARKANSAS",92156,"May","Tornado",2,33.5,2915918,6.85890343967148e-05
"443","ARKANSAS",532334,"July","Lightning",1,16,2915918,3.42945171983574e-05
"444","ARKANSAS",5142835,"May","Wind",1,2,2915918,3.42945171983574e-05
"445","ARKANSAS",5531914,"August","Lightning",1,19,2915918,3.42945171983574e-05
"446","ARKANSAS",14863,"April","Wind",1,57,2915918,3.42945171983574e-05
"447","ARKANSAS",486894,"February","Winter Storm",1,89,2915918,3.42945171983574e-05
"448","ARKANSAS",290959,"April","Wind",2,12.5,2915918,6.85890343967148e-05
"449","ARKANSAS",146142,"December","Cold",1,65,2915918,3.42945171983574e-05
"450","ARKANSAS",82508,"February","Tornado",1,77,2915918,3.42945171983574e-05
"451","ARKANSAS",574329,"May","Flood",1,28,2915918,3.42945171983574e-05
"452","ARKANSAS",310806,"June","Wind",1,25,2915918,3.42945171983574e-05
"453","ARKANSAS",219271,"May","Flood",1,45,2915918,3.42945171983574e-05
"454","ARKANSAS",154302,"April","Tornado",3,70.6666666666667,2915918,0.000102883551595072
"455","ARKANSAS",346315,"August","Lightning",1,71,2915918,3.42945171983574e-05
"456","ARKANSAS",318729,"May","Flood",1,31,2915918,3.42945171983574e-05
"457","ARKANSAS",181369,"June","Heat",1,44,2915918,3.42945171983574e-05
"458","ARKANSAS",167189,"April","Heat",1,37,2915918,3.42945171983574e-05
"459","ARKANSAS",148921,"February","Winter Storm",1,23,2915918,3.42945171983574e-05
"460","CALIFORNIA",5328282,"December","Flood",2,58.5,37253956,5.36855736877984e-06
"461","CALIFORNIA",5309890,"August","Fire",1,70,37253956,2.68427868438992e-06
"462","CALIFORNIA",602989,"November","Landslide",1,25,37253956,2.68427868438992e-06
"463","CALIFORNIA",542862,"September","Flood",1,66,37253956,2.68427868438992e-06
"464","CALIFORNIA",5134784,"February","Wind",1,55,37253956,2.68427868438992e-06
"465","CALIFORNIA",5444669,"March","Flood",2,52,37253956,5.36855736877984e-06
"466","CALIFORNIA",413263,"September","Fire",1,69,37253956,2.68427868438992e-06
"467","CALIFORNIA",125906,"July","Heat",1,91,37253956,2.68427868438992e-06
"468","CALIFORNIA",241186,"January","Flood",1,40,37253956,2.68427868438992e-06
"469","CALIFORNIA",272623,"December","Flood",1,39,37253956,2.68427868438992e-06
"470","CALIFORNIA",78263,"March","Tide/Tsunami",2,35,37253956,5.36855736877984e-06
"471","CALIFORNIA",8483,"October","Tide/Tsunami",2,12,37253956,5.36855736877984e-06
"472","CALIFORNIA",201674,"November","Tide/Tsunami",1,49,37253956,2.68427868438992e-06
"473","CALIFORNIA",553060,"January","Fog",1,37,37253956,2.68427868438992e-06
"474","CALIFORNIA",125908,"July","Heat",1,72,37253956,2.68427868438992e-06
"475","CALIFORNIA",5252053,"June","Heat",1,65,37253956,2.68427868438992e-06
"476","CALIFORNIA",470743,"August","Dust Storm",2,72.5,37253956,5.36855736877984e-06
"477","CALIFORNIA",18093,"April","Wind",1,67,37253956,2.68427868438992e-06
"478","CALIFORNIA",111033,"July","Fire",1,58,37253956,2.68427868438992e-06
"479","CALIFORNIA",5321893,"December","Flood",3,28.3333333333333,37253956,8.05283605316976e-06
"480","CALIFORNIA",164727,"May","Heat",1,69,37253956,2.68427868438992e-06
"481","CALIFORNIA",24650,"April","Tide/Tsunami",2,51,37253956,5.36855736877984e-06
"482","CALIFORNIA",5229075,"January","Wind",1,47,37253956,2.68427868438992e-06
"483","CALIFORNIA",426142,"December","Landslide",1,49,37253956,2.68427868438992e-06
"484","CALIFORNIA",5339488,"January","Wind",1,52,37253956,2.68427868438992e-06
"485","CALIFORNIA",205823,"December","Winter Storm",1,48,37253956,2.68427868438992e-06
"486","CALIFORNIA",77874,"January","Tide/Tsunami",1,16,37253956,2.68427868438992e-06
"487","CALIFORNIA",5339496,"January","Wind",1,49,37253956,2.68427868438992e-06
"488","CALIFORNIA",5134635,"February","Heat",2,51.5,37253956,5.36855736877984e-06
"489","CALIFORNIA",5507757,"May","Tide/Tsunami",1,53,37253956,2.68427868438992e-06
"490","CALIFORNIA",373229,"March","Heat",1,35,37253956,2.68427868438992e-06
"491","CALIFORNIA",38087,"July","Heat",1,1,37253956,2.68427868438992e-06
"492","CALIFORNIA",142855,"November","Heat",1,19,37253956,2.68427868438992e-06
"493","CALIFORNIA",426219,"December","Tide/Tsunami",2,23,37253956,5.36855736877984e-06
"494","CALIFORNIA",5137969,"March","Tide/Tsunami",3,26.3333333333333,37253956,8.05283605316976e-06
"495","CALIFORNIA",201673,"November","Tide/Tsunami",2,80.5,37253956,5.36855736877984e-06
"496","CALIFORNIA",604332,"December","Winter Storm",1,28,37253956,2.68427868438992e-06
"497","CALIFORNIA",5427942,"November","Wind",1,41,37253956,2.68427868438992e-06
"498","CALIFORNIA",5303616,"July","Heat",1,21,37253956,2.68427868438992e-06
"499","CALIFORNIA",5263069,"August","Tide/Tsunami",1,18,37253956,2.68427868438992e-06
"500","CALIFORNIA",213853,"January","Wind",1,21,37253956,2.68427868438992e-06
"501","CALIFORNIA",5466622,"July","Lightning",2,21,37253956,5.36855736877984e-06
"502","CALIFORNIA",541265,"October","Flood",2,19,37253956,5.36855736877984e-06
"503","CALIFORNIA",5496269,"March","Winter Storm",2,28,37253956,5.36855736877984e-06
"504","CALIFORNIA",110133,"July","Fire",1,49,37253956,2.68427868438992e-06
"505","CALIFORNIA",553074,"January","Fog",1,26,37253956,2.68427868438992e-06
"506","CALIFORNIA",603757,"December","Fog",1,42,37253956,2.68427868438992e-06
"507","CALIFORNIA",5134634,"February","Heat",1,33,37253956,2.68427868438992e-06
"508","CALIFORNIA",172345,"May","Heat",1,5,37253956,2.68427868438992e-06
"509","CALIFORNIA",5303533,"July","Heat",1,3,37253956,2.68427868438992e-06
"510","CALIFORNIA",359638,"March","Landslide",1,29,37253956,2.68427868438992e-06
"511","CALIFORNIA",107395,"May","Heat",1,17,37253956,2.68427868438992e-06
"512","CALIFORNIA",135137,"October","Winter Storm",1,62,37253956,2.68427868438992e-06
"513","CALIFORNIA",7464,"January","Wind",2,34.5,37253956,5.36855736877984e-06
"514","CALIFORNIA",373228,"March","Heat",1,21,37253956,2.68427868438992e-06
"515","CALIFORNIA",5438309,"January","Winter Storm",1,73,37253956,2.68427868438992e-06
"516","CALIFORNIA",476948,"September","Heat",1,64,37253956,2.68427868438992e-06
"517","CALIFORNIA",2683,"October","Fire",5,28.2,37253956,1.34213934219496e-05
"518","CALIFORNIA",546877,"December","Fog",2,39.5,37253956,5.36855736877984e-06
"519","CALIFORNIA",5252050,"June","Fire",1,45,37253956,2.68427868438992e-06
"520","CALIFORNIA",5324741,"December","Wind",1,76,37253956,2.68427868438992e-06
"521","CALIFORNIA",5328281,"December","Landslide",14,19.3571428571429,37253956,3.75799015814589e-05
"522","CALIFORNIA",5384217,"January","Tide/Tsunami",2,23,37253956,5.36855736877984e-06
"523","CALIFORNIA",418625,"December","Heat",1,48,37253956,2.68427868438992e-06
"524","CALIFORNIA",77834,"January","Landslide",3,38,37253956,8.05283605316976e-06
"525","CALIFORNIA",173491,"June","Lightning",1,70,37253956,2.68427868438992e-06
"526","CALIFORNIA",5303532,"July","Heat",1,77,37253956,2.68427868438992e-06
"527","CALIFORNIA",5466402,"July","Heat",1,42,37253956,2.68427868438992e-06
"528","CALIFORNIA",5151287,"June","Heat",1,19,37253956,2.68427868438992e-06
"529","CALIFORNIA",5416887,"August","Flood",2,59.5,37253956,5.36855736877984e-06
"530","CALIFORNIA",498267,"January","Tide/Tsunami",1,47,37253956,2.68427868438992e-06
"531","CALIFORNIA",55840,"September","Heat",1,38,37253956,2.68427868438992e-06
"532","CALIFORNIA",486129,"November","Wind",1,29,37253956,2.68427868438992e-06
"533","CALIFORNIA",5143337,"May","Tide/Tsunami",1,17,37253956,2.68427868438992e-06
"534","CALIFORNIA",5365830,"July","Tide/Tsunami",1,25,37253956,2.68427868438992e-06
"535","CALIFORNIA",7276,"January","Cold",1,51,37253956,2.68427868438992e-06
"536","CALIFORNIA",5438918,"January","Heat",1,42,37253956,2.68427868438992e-06
"537","CALIFORNIA",144074,"December","Winter Storm",1,59,37253956,2.68427868438992e-06
"538","CALIFORNIA",278536,"January","Wind",3,36,37253956,8.05283605316976e-06
"539","CALIFORNIA",563043,"February","Tide/Tsunami",1,18,37253956,2.68427868438992e-06
"540","CALIFORNIA",431896,"January","Tide/Tsunami",1,59,37253956,2.68427868438992e-06
"541","CALIFORNIA",160203,"March","Landslide",1,41,37253956,2.68427868438992e-06
"542","CALIFORNIA",5243337,"May","Heat",1,78,37253956,2.68427868438992e-06
"543","CALIFORNIA",5269155,"August","Tide/Tsunami",1,22,37253956,2.68427868438992e-06
"544","CALIFORNIA",167427,"April","Tide/Tsunami",1,48,37253956,2.68427868438992e-06
"545","CALIFORNIA",5497354,"April","Landslide",1,73,37253956,2.68427868438992e-06
"546","CALIFORNIA",5365836,"July","Lightning",1,30,37253956,2.68427868438992e-06
"547","CALIFORNIA",373231,"March","Wind",1,18,37253956,2.68427868438992e-06
"548","CALIFORNIA",193865,"August","Fire",2,42,37253956,5.36855736877984e-06
"549","CALIFORNIA",5513888,"June","Heat",1,64,37253956,2.68427868438992e-06
"550","CALIFORNIA",62886,"October","Fire",6,28.1666666666667,37253956,1.61056721063395e-05
"551","CALIFORNIA",602871,"September","Flood",1,25,37253956,2.68427868438992e-06
"552","CALIFORNIA",5152904,"June","Heat",6,73.3333333333333,37253956,1.61056721063395e-05
"553","CALIFORNIA",79048,"January","Wind",1,57,37253956,2.68427868438992e-06
"554","CALIFORNIA",470527,"July","Lightning",1,66,37253956,2.68427868438992e-06
"555","CALIFORNIA",5151286,"June","Tide/Tsunami",1,39,37253956,2.68427868438992e-06
"556","CALIFORNIA",5441760,"February","Landslide",1,16,37253956,2.68427868438992e-06
"557","CALIFORNIA",254073,"July","Tide/Tsunami",2,39.5,37253956,5.36855736877984e-06
"558","CALIFORNIA",5243335,"May","Heat",1,25,37253956,2.68427868438992e-06
"559","CALIFORNIA",535039,"July","Tide/Tsunami",1,32,37253956,2.68427868438992e-06
"560","CALIFORNIA",5166651,"December","Fog",1,20,37253956,2.68427868438992e-06
"561","CALIFORNIA",5523072,"July","Heat",7,44,37253956,1.87899507907294e-05
"562","CALIFORNIA",498435,"January","Tide/Tsunami",1,84,37253956,2.68427868438992e-06
"563","CALIFORNIA",22302,"March","Wind",2,60.5,37253956,5.36855736877984e-06
"564","CALIFORNIA",553167,"December","Wind",1,14,37253956,2.68427868438992e-06
"565","CALIFORNIA",60739,"September","Heat",1,38,37253956,2.68427868438992e-06
"566","CALIFORNIA",5442995,"March","Tide/Tsunami",1,14,37253956,2.68427868438992e-06
"567","CALIFORNIA",5377476,"August","Flood",3,34.3333333333333,37253956,8.05283605316976e-06
"568","CALIFORNIA",5461752,"July","Heat",1,13,37253956,2.68427868438992e-06
"569","CALIFORNIA",5523061,"July","Fire",1,57,37253956,2.68427868438992e-06
"570","CALIFORNIA",227063,"April","Heat",2,59.5,37253956,5.36855736877984e-06
"571","CALIFORNIA",5385199,"February","Tide/Tsunami",1,58,37253956,2.68427868438992e-06
"572","CALIFORNIA",5277667,"January","Cold",1,89,37253956,2.68427868438992e-06
"573","CALIFORNIA",373226,"March","Heat",1,57,37253956,2.68427868438992e-06
"574","CALIFORNIA",5325255,"December","Fog",1,40,37253956,2.68427868438992e-06
"575","CALIFORNIA",272854,"December","Flood",1,67,37253956,2.68427868438992e-06
"576","CALIFORNIA",400569,"July","Lightning",1,71,37253956,2.68427868438992e-06
"577","CALIFORNIA",464567,"July","Heat",1,77,37253956,2.68427868438992e-06
"578","CALIFORNIA",290109,"March","Tide/Tsunami",1,35,37253956,2.68427868438992e-06
"579","CALIFORNIA",5135447,"February","Wind",1,73,37253956,2.68427868438992e-06
